date_time,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,Location,Population,Density (people/km²),Urbanization (%),Average Income (USD),Education Level (% with Bachelor's or higher),Altitude (m),Proximity to Industry (km)
2024-01-01 03:00:00,2,263.69,4.02,14.39,72.24,13.83,0.57,1.61,0.66,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-01 04:00:00,2,257.02,3.91,14.05,74.39,13.35,0.64,1.76,0.66,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-01 05:00:00,2,260.35,3.8,15.94,74.39,14.42,0.74,2.03,0.72,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-01 06:00:00,2,260.35,3.27,19.02,72.24,15.74,0.82,2.33,0.81,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-01 07:00:00,2,290.39,3.44,38.39,51.5,27.66,1.41,3.76,1.33,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-01 08:00:00,3,350.48,2.82,75.4,13.59,43.39,2.5,6.2,2.22,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-01 09:00:00,3,400.54,14.53,89.11,0.6,51.98,3.49,8.17,3.01,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-01 10:00:00,3,410.56,23.25,87.74,0.07,54.84,3.85,8.68,3.39,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-01 11:00:00,3,390.53,22.35,82.25,0.09,53.41,3.62,8.14,3.36,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-01 12:00:00,3,367.16,17.43,74.03,0.22,48.16,3.28,7.59,3.13,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-01 13:00:00,2,373.84,25.03,69.92,0.1,51.5,3.65,8.19,3.07,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-01 14:00:00,3,440.6,61.69,73.34,0.0,65.8,5.64,11.05,3.13,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-01 15:00:00,3,534.06,108.18,74.71,0.0,62.94,8.07,14.35,2.53,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-01 16:00:00,3,574.11,123.38,74.03,0.0,51.5,9.0,15.54,1.88,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-01 17:00:00,2,527.38,92.98,69.23,0.0,41.01,7.4,13.23,1.55,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-01 18:00:00,2,460.62,61.69,61.69,0.0,35.29,5.69,10.86,1.41,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-01 19:00:00,2,407.22,38.44,56.89,0.0,32.42,4.84,9.64,1.41,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-01 20:00:00,2,393.87,30.4,58.95,0.0,32.9,5.19,9.99,1.49,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-01 21:00:00,2,417.23,35.76,63.75,0.0,39.1,6.47,11.49,1.74,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-01 22:00:00,2,473.98,59.01,69.23,0.0,60.08,8.68,14.59,2.47,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-01 23:00:00,3,567.44,99.24,74.03,0.15,89.65,11.67,18.66,3.93,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-02 00:00:00,3,647.54,134.11,75.4,1.06,113.49,14.15,22.15,5.26,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-02 01:00:00,3,654.22,143.05,76.09,1.61,123.98,14.85,23.52,5.64,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-02 02:00:00,3,594.14,121.59,76.09,2.91,114.44,13.74,22.81,5.19,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-02 03:00:00,3,507.35,86.72,74.03,4.74,94.41,11.74,20.86,4.37,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-02 04:00:00,3,460.62,71.53,75.4,4.92,83.92,10.65,18.72,3.55,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-02 05:00:00,3,500.68,86.72,80.2,3.0,93.46,11.72,19.5,3.61,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-02 06:00:00,3,520.71,93.88,81.57,1.52,102.04,12.83,21.12,3.7,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-02 07:00:00,3,520.71,96.56,82.25,0.94,105.86,13.97,23.17,3.89,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-02 08:00:00,3,634.19,139.47,87.74,0.08,127.79,18.04,28.76,4.56,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-02 09:00:00,3,867.84,246.76,101.45,0.0,158.31,26.73,38.6,4.94,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-02 10:00:00,3,1081.47,357.63,115.16,0.0,173.57,37.07,50.48,4.37,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-02 11:00:00,3,1188.28,432.73,123.38,0.0,171.66,43.76,58.75,3.77,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-02 12:00:00,3,1121.52,418.42,120.64,0.0,152.59,42.43,58.59,3.17,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-02 13:00:00,3,934.6,321.87,104.19,0.0,121.12,33.98,49.56,2.72,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-02 14:00:00,3,781.06,227.09,85.68,0.0,87.74,24.84,37.02,2.25,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-02 15:00:00,2,647.54,144.84,68.55,0.0,52.93,18.44,26.64,1.57,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-02 16:00:00,2,554.08,89.41,60.32,0.0,35.29,15.51,21.92,1.14,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-02 17:00:00,2,520.71,70.63,60.32,0.0,31.47,15.21,21.33,0.99,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-02 18:00:00,2,520.71,66.16,61.69,0.0,32.42,15.66,21.74,0.97,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-02 19:00:00,2,527.38,66.16,61.69,0.0,34.81,16.33,22.51,1.01,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-02 20:00:00,2,534.06,72.42,59.63,0.0,39.1,17.14,23.46,1.06,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-02 21:00:00,2,554.08,86.72,58.95,0.0,51.5,18.46,25.13,1.42,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-02 22:00:00,3,627.52,123.38,61.69,0.0,89.65,21.5,29.41,2.82,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-02 23:00:00,3,767.71,187.75,67.86,0.1,135.42,26.39,35.77,4.56,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-03 00:00:00,3,907.9,250.34,74.71,0.68,167.85,31.4,42.14,5.76,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-03 01:00:00,3,961.3,278.95,80.2,1.63,177.38,34.82,46.68,5.7,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-03 02:00:00,3,894.55,250.34,80.2,2.7,156.4,35.17,47.53,4.75,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-03 03:00:00,3,741.0,178.81,75.4,3.98,119.21,32.43,44.64,3.58,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-03 04:00:00,3,507.35,72.42,81.57,6.62,89.65,28.27,39.94,1.49,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-03 05:00:00,3,433.92,42.47,84.31,7.69,77.25,24.68,35.76,1.22,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-03 06:00:00,3,407.22,33.97,82.94,5.28,67.71,21.67,32.0,1.36,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-03 07:00:00,3,347.14,20.56,90.48,1.68,45.3,14.08,20.08,1.27,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-03 08:00:00,3,337.12,18.55,97.33,0.16,40.05,11.31,16.24,1.35,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-03 09:00:00,3,370.5,26.6,98.71,0.0,41.96,12.48,17.81,1.16,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-03 10:00:00,3,423.91,29.06,94.59,0.0,40.53,14.74,20.75,0.65,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-03 11:00:00,3,420.57,19.45,93.22,0.06,36.72,14.47,19.98,0.41,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-03 12:00:00,3,413.89,20.79,93.22,0.08,42.92,16.46,21.38,0.18,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-03 13:00:00,3,527.38,69.74,101.45,0.0,67.71,25.54,31.78,0.34,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-03 14:00:00,3,734.33,168.09,120.64,0.0,90.6,39.32,47.9,0.78,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-03 15:00:00,4,961.3,289.68,138.46,0.0,100.14,53.62,64.34,0.93,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-03 16:00:00,4,1068.12,361.2,139.83,0.0,89.65,61.96,72.65,0.78,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-03 17:00:00,4,988.01,318.29,122.01,0.0,67.71,57.56,66.07,0.6,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-03 18:00:00,3,787.73,212.79,98.71,0.0,50.07,44.29,50.24,0.53,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-03 19:00:00,3,600.81,118.02,80.88,0.0,40.05,32.3,36.14,0.45,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-03 20:00:00,3,507.35,74.21,70.6,0.0,36.72,26.88,29.93,0.44,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-03 21:00:00,3,473.98,60.8,65.8,0.0,38.62,25.99,28.97,0.46,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-03 22:00:00,3,480.65,67.06,64.43,0.0,50.54,27.23,30.48,0.66,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-03 23:00:00,3,520.71,84.94,61.69,0.05,60.56,29.0,32.31,1.08,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-04 00:00:00,2,480.65,59.9,57.58,0.51,52.93,22.96,25.31,1.71,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-04 01:00:00,2,333.79,3.24,39.76,36.12,26.46,4.03,5.41,1.14,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-04 02:00:00,2,283.72,3.19,24.68,63.66,20.74,1.21,2.44,0.89,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-04 03:00:00,2,263.69,3.69,19.19,72.24,16.93,0.7,1.81,0.78,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-04 04:00:00,2,253.68,2.79,13.02,80.82,11.32,0.5,1.23,0.55,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-04 05:00:00,2,250.34,2.6,13.71,79.39,11.32,0.5,1.24,0.56,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-04 06:00:00,2,250.34,2.15,15.25,75.1,11.68,0.5,1.29,0.59,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-04 07:00:00,2,263.69,1.48,23.31,65.8,16.45,0.65,1.83,0.83,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-04 08:00:00,2,283.72,0.15,31.87,54.36,20.5,0.86,2.39,1.12,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-04 09:00:00,2,297.07,0.02,37.36,47.92,23.37,1.05,2.77,1.35,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-04 10:00:00,2,320.43,0.2,52.09,32.9,31.95,1.52,3.66,1.73,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-04 11:00:00,3,350.48,1.96,74.03,13.23,43.39,2.3,5.07,2.22,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-04 12:00:00,3,367.16,6.54,82.25,3.8,49.59,2.86,6.21,2.5,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-04 13:00:00,3,417.23,34.87,85.68,0.07,66.76,4.34,8.67,3.17,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-04 14:00:00,3,473.98,64.37,90.48,0.0,81.06,6.04,11.41,3.61,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-04 15:00:00,3,487.33,68.84,89.11,0.0,77.25,6.66,12.48,3.58,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-04 16:00:00,3,487.33,67.95,85.68,0.0,77.25,7.08,13.18,3.83,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-04 17:00:00,3,480.65,71.53,82.25,0.0,80.11,7.7,13.91,3.99,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-04 18:00:00,3,480.65,76.0,78.83,0.0,81.06,8.33,14.58,3.86,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-04 19:00:00,3,480.65,83.15,74.03,0.0,79.15,8.75,14.91,3.45,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-04 20:00:00,2,487.33,89.41,67.86,0.0,69.62,8.82,14.73,2.75,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-04 21:00:00,2,500.68,97.45,63.75,0.0,66.76,9.04,14.93,2.53,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-04 22:00:00,3,567.44,130.53,64.43,0.0,89.65,11.14,17.96,3.51,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-04 23:00:00,3,700.95,185.97,70.6,0.26,120.16,15.1,23.38,4.88,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-05 00:00:00,3,821.11,232.46,75.4,2.03,137.33,19.24,28.94,5.45,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-05 01:00:00,3,747.68,203.85,79.51,5.68,127.79,20.35,31.65,4.69,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-05 02:00:00,3,694.27,184.18,82.94,8.76,120.16,22.15,35.03,4.12,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-05 03:00:00,3,607.49,143.05,86.37,13.05,105.86,23.37,37.52,3.23,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-05 04:00:00,3,487.33,93.88,89.11,19.67,88.69,21.18,33.92,1.9,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-05 05:00:00,3,494.0,86.72,95.96,18.95,84.88,22.35,34.53,1.27,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-05 06:00:00,3,547.41,74.21,101.45,15.74,76.29,22.14,33.27,0.82,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-05 07:00:00,3,520.71,48.73,100.08,8.85,62.94,18.42,28.17,0.86,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-05 08:00:00,3,534.06,58.11,104.19,0.56,71.53,18.08,27.34,1.74,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-05 09:00:00,3,734.33,143.05,119.27,0.0,116.35,24.02,34.38,3.86,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-05 10:00:00,3,1001.36,268.22,138.46,0.0,171.66,36.02,49.26,5.76,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-05 11:00:00,3,1201.63,371.93,148.06,0.0,196.46,47.39,63.24,6.4,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-05 12:00:00,3,1174.93,386.24,135.72,0.0,177.38,46.75,61.82,5.76,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-05 13:00:00,3,1001.36,321.87,108.3,0.0,146.87,36.9,49.02,4.88,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-05 14:00:00,3,907.9,278.95,93.22,0.0,139.24,31.06,41.21,4.43,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-05 15:00:00,3,867.84,250.34,86.37,0.0,119.21,28.48,37.6,3.77,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-05 16:00:00,3,807.76,214.58,81.57,0.0,96.32,26.89,35.33,2.98,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-05 17:00:00,3,741.0,182.39,79.51,0.0,84.88,25.83,33.95,2.56,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-05 18:00:00,3,707.63,168.09,77.46,0.0,82.97,25.4,33.65,2.5,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-05 19:00:00,3,687.6,159.14,74.71,0.0,85.83,25.07,33.41,2.72,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-05 20:00:00,3,660.9,148.42,71.97,0.0,85.83,24.52,32.97,3.2,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-05 21:00:00,3,647.54,139.47,69.92,0.0,87.74,24.2,32.78,4.05,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-05 22:00:00,3,674.25,148.42,69.92,0.0,109.67,24.69,33.71,5.83,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-05 23:00:00,3,761.03,180.6,72.66,0.31,146.87,26.72,36.63,8.23,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-06 00:00:00,3,867.84,227.09,76.77,2.32,185.01,30.3,41.13,10.01,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-06 01:00:00,3,934.6,253.92,82.25,4.74,213.62,34.13,46.01,10.64,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-06 02:00:00,3,934.6,261.07,89.11,6.44,225.07,37.81,50.51,10.13,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-06 03:00:00,3,907.9,246.76,97.33,7.96,221.25,42.23,55.61,8.99,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-06 04:00:00,4,867.84,228.88,116.53,9.75,228.88,50.51,64.7,7.03,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-06 05:00:00,4,827.79,200.27,139.83,11.0,232.7,59.27,73.43,4.69,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-06 06:00:00,4,781.06,169.87,150.8,9.57,221.25,61.81,75.16,3.17,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-06 07:00:00,4,754.36,143.05,153.54,4.25,194.55,57.95,70.26,2.75,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-06 08:00:00,3,714.3,112.65,139.83,0.25,146.87,46.45,56.38,2.82,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-06 09:00:00,3,627.52,74.21,108.3,0.0,92.51,29.82,36.3,2.72,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-06 10:00:00,3,554.08,48.73,85.68,0.0,68.66,19.24,23.59,2.47,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-06 11:00:00,3,587.46,63.48,85.68,0.0,86.78,18.21,22.46,3.04,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-06 12:00:00,3,687.6,107.29,105.56,0.0,129.7,23.08,28.17,4.24,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-06 13:00:00,3,794.41,166.3,127.49,0.0,177.38,33.22,40.08,5.32,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-06 14:00:00,3,907.9,232.46,142.57,0.0,196.46,48.3,58.02,5.64,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-06 15:00:00,4,974.66,268.22,145.32,0.0,164.03,63.4,75.87,4.62,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-06 16:00:00,4,894.55,225.31,122.01,0.0,95.37,64.89,77.31,2.63,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-06 17:00:00,4,741.0,160.93,90.48,0.0,53.41,53.55,63.55,1.5,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-06 18:00:00,3,634.19,118.02,68.55,0.0,41.48,42.26,50.02,1.27,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-06 19:00:00,3,547.41,86.72,53.47,0.0,37.67,31.74,37.59,1.23,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-06 20:00:00,2,487.33,60.8,43.53,0.0,29.8,22.94,27.36,1.06,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-06 21:00:00,2,460.62,47.39,40.78,0.0,26.46,18.48,22.38,1.08,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-06 22:00:00,2,473.98,39.34,42.84,0.0,31.47,15.66,19.37,1.36,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-06 23:00:00,2,520.71,50.07,46.61,0.57,42.92,14.42,18.26,1.9,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-07 00:00:00,2,547.41,52.75,51.41,3.08,49.59,13.27,17.29,2.44,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-07 01:00:00,2,467.3,26.38,54.84,11.98,43.39,8.44,12.32,2.41,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-07 02:00:00,2,427.25,23.47,49.35,20.92,41.96,5.99,10.08,2.53,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-07 03:00:00,2,403.88,20.56,42.16,27.54,37.67,4.82,9.18,2.72,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-07 04:00:00,2,353.81,8.83,28.79,40.77,20.5,2.15,4.52,1.84,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-07 05:00:00,1,337.12,4.64,27.42,41.84,15.5,1.29,3.02,1.42,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-07 06:00:00,1,330.45,2.24,32.22,35.76,14.54,1.13,2.72,1.33,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-07 07:00:00,1,320.43,0.51,37.01,31.83,14.66,1.2,2.49,1.2,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-07 08:00:00,2,323.77,0.11,46.61,27.89,16.21,1.45,2.6,1.19,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-07 09:00:00,2,333.79,0.21,62.38,19.31,18.12,1.81,2.92,1.22,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-07 10:00:00,3,363.83,4.19,78.14,4.92,26.23,2.34,3.89,1.58,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-07 11:00:00,3,420.57,22.58,76.77,0.03,41.48,3.94,6.37,2.22,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-07 12:00:00,3,487.33,51.86,75.4,0.0,55.79,6.43,9.72,2.15,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-07 13:00:00,3,540.73,79.57,77.46,0.0,61.99,8.77,13.52,1.92,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-07 14:00:00,3,580.79,100.14,76.77,0.0,61.99,10.7,16.37,1.82,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-07 15:00:00,3,600.81,109.97,75.4,0.0,53.41,12.22,17.91,1.63,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-07 16:00:00,3,587.46,102.82,72.66,0.0,47.68,12.71,18.01,1.5,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-07 17:00:00,2,514.03,70.63,66.49,0.0,42.44,11.58,16.2,1.58,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-07 18:00:00,2,417.23,24.81,62.38,0.28,31.95,7.24,10.69,1.66,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-07 19:00:00,2,310.42,0.14,34.62,32.19,22.65,1.26,3.22,1.41,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-07 20:00:00,2,293.73,0.05,28.79,37.19,21.22,0.74,2.49,1.3,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-07 21:00:00,2,297.07,0.1,32.56,32.9,22.89,0.82,2.73,1.31,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-07 22:00:00,2,310.42,0.54,44.55,21.82,30.28,1.17,3.43,1.6,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-07 23:00:00,2,333.79,4.58,51.41,15.74,36.72,1.51,4.09,1.85,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-08 00:00:00,2,347.14,13.63,41.47,25.39,37.67,1.57,4.07,1.8,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-08 01:00:00,2,333.79,8.49,21.93,42.56,20.98,0.7,1.97,0.94,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-08 02:00:00,2,327.11,8.49,18.85,46.49,20.03,0.67,1.85,0.85,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-08 03:00:00,1,317.1,8.16,17.82,49.35,19.79,0.74,1.95,0.85,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-08 04:00:00,1,303.75,6.82,16.96,55.07,18.6,0.86,2.02,0.79,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-08 05:00:00,2,293.73,5.42,17.65,61.51,17.88,1.03,2.19,0.78,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-08 06:00:00,2,287.06,4.08,19.71,65.09,18.12,1.07,2.29,0.81,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-08 07:00:00,2,297.07,2.88,30.16,55.07,23.37,1.16,2.86,1.08,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-08 08:00:00,2,323.77,0.59,45.24,32.9,30.04,1.36,3.67,1.46,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-08 09:00:00,2,343.8,0.68,52.78,18.78,32.9,1.51,4.03,1.73,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-08 10:00:00,3,410.56,19.0,71.97,1.88,52.93,2.9,6.12,2.6,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-08 11:00:00,3,507.35,64.37,80.2,0.0,79.15,5.23,9.64,3.77,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-08 12:00:00,3,560.76,103.71,73.34,0.0,92.51,7.07,12.53,4.5,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-08 13:00:00,3,600.81,130.53,71.29,0.0,103.95,8.63,15.01,5.19,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-08 14:00:00,3,634.19,144.84,72.66,0.0,115.39,9.86,16.77,5.64,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-08 15:00:00,3,620.84,132.32,71.29,0.0,107.77,9.67,16.41,5.57,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-08 16:00:00,3,594.14,114.44,69.23,0.0,98.23,9.08,15.71,5.38,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-08 17:00:00,3,574.11,102.82,67.17,0.0,85.83,8.56,15.25,4.88,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-08 18:00:00,2,554.08,95.67,63.06,0.0,73.43,8.02,14.71,4.37,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-08 19:00:00,2,534.06,89.41,59.63,0.0,62.94,7.65,14.16,4.24,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-08 20:00:00,2,520.71,79.57,58.95,0.0,59.6,7.32,13.3,5.19,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-08 21:00:00,2,507.35,71.53,58.95,0.0,65.8,7.23,12.68,7.54,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-08 22:00:00,3,527.38,82.25,61.69,0.0,84.88,8.18,13.93,9.5,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-08 23:00:00,3,594.14,112.65,63.75,0.51,103.95,10.26,16.65,9.63,Tokyo,13929286,6169,100,55000,37,40,2.0
2024-01-09 00:00:00,3,634.19,132.32,63.75,3.76,111.58,11.93,19.09,8.87,Tokyo,13929286,6169,100,55000,37,40,2.0
